id,zone_name,latitude,longitude,code,status,meta,created_at,updated_at
362,"Harlington, Luton",51.9604579,-0.4855366,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.49695,51.97303],[-0.48164,51.97264],[-0.46925,51.97342],[-0.46537,51.96477],[-0.46331,51.95993],[-0.46611,51.95914],[-0.46847,51.95865],[-0.46926,51.95775],[-0.46947,51.95746],[-0.47071,51.95735],[-0.47217,51.95721],[-0.47263,51.9573],[-0.47428,51.9572],[-0.47577,51.95682],[-0.47658,51.95649],[-0.47738,51.9564],[-0.48001,51.95658],[-0.48245,51.95632],[-0.48476,51.95627],[-0.48857,51.95603],[-0.49362,51.95498],[-0.49796,51.95398],[-0.50408,51.95301],[-0.50849,51.95589],[-0.51736,51.95894],[-0.52224,51.96184],[-0.52318,51.96527],[-0.50619,51.97556],[-0.5023,51.97305],[-0.49695,51.97303]]]}}",2026-02-11 13:23:20,2026-02-11 13:23:20
363,WREXHAM,53.0527982,-2.9972107,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-2.9827907304382384,53.08548006236482],[-2.954260746765147,53.057989831771756],[-2.957820668334956,53.03489428174877],[-2.97218128295899,53.02439061328058],[-3.0164378668212954,53.03776090408402],[-3.0231504032898027,53.03999803919947],[-3.0322661990356536,53.04037728664034],[-3.009383072547931,53.06576561253573],[-3.0124254379844695,53.07019083766314],[-3.0113908457183913,53.071134837670186],[-2.9827907304382384,53.08548006236482]]]}}",2026-02-11 13:23:20,2026-02-11 13:23:20
366,shillington,51.9938600,-0.3691540,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.34019,51.99163],[-0.34341,51.99999],[-0.34734,52.00335],[-0.35032,52.00492],[-0.35455,52.00587],[-0.36396,52.00818],[-0.3759,52.01],[-0.38784,52.00864],[-0.39353,52.00241],[-0.39544,51.99565],[-0.40866,51.9763],[-0.39504,51.97276],[-0.37624,51.96444],[-0.36234,51.97706],[-0.34255,51.9867],[-0.34019,51.99163]]]}}",2026-02-11 13:23:20,2026-02-11 13:23:20
367,barton le clay,51.9685008,-0.4232000,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.44081,51.97599],[-0.43708,51.9765],[-0.43424,51.97688],[-0.42377,51.97629],[-0.4192,51.9762],[-0.41681,51.97584],[-0.41494,51.97575],[-0.41046,51.97532],[-0.39505,51.97192],[-0.38978,51.96973],[-0.38472,51.96679],[-0.38416,51.96227],[-0.38625,51.95805],[-0.38993,51.95592],[-0.40729,51.95687],[-0.42812,51.95721],[-0.44483,51.95744],[-0.45136,51.9574],[-0.45331,51.96104],[-0.45277,51.9662],[-0.45229,51.97097],[-0.45112,51.97305],[-0.44543,51.97487],[-0.44308,51.97552],[-0.44081,51.97599]]]}}",2026-02-11 13:23:20,2026-02-11 13:23:20
368,Great Offley,51.9311043,-0.3574913,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.30911,51.94116],[-0.30719,51.93165],[-0.30755,51.92772],[-0.3133,51.92282],[-0.32052,51.91664],[-0.32512,51.91414],[-0.33033,51.91237],[-0.34659,51.914],[-0.35549,51.91567],[-0.36348,51.91777],[-0.37856,51.92111],[-0.38243,51.92385],[-0.38444,51.92627],[-0.38628,51.92775],[-0.38788,51.92911],[-0.39146,51.93278],[-0.39657,51.93824],[-0.39458,51.94281],[-0.39319,51.94644],[-0.39081,51.95015],[-0.38809,51.95366],[-0.35949,51.956],[-0.30984,51.95329],[-0.30911,51.94116]]]}}",2026-02-11 13:23:20,2026-02-11 13:23:20
379,HOOK,50.8538659,-1.3490978,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.226423132324217,50.85588327006305],[-1.2346972802734513,50.81629913249953],[-1.2899347302246134,50.830645387632416],[-1.3161983068847616,50.80345605775167],[-1.3939013012695312,50.75781304764418],[-1.401942404174803,50.7725628172106],[-1.4355610522460904,50.81464810899339],[-1.4626565679931591,50.82872939150128],[-1.4498543045043988,50.84487415595484],[-1.4547828236389249,50.8674640377074],[-1.424005776367181,50.8767219170493],[-1.3801603369140536,50.88124130540367],[-1.3673241940307435,50.88212536844407],[-1.354917204589836,50.88555444636028],[-1.3395092944335851,50.890152592089905],[-1.3290795642089748,50.89529165522085],[-1.3212664001464836,50.897603188267816],[-1.3051226647949177,50.89609032220586],[-1.2607947186279267,50.896134016704984],[-1.2338242269897437,50.884027864164096],[-1.226423132324217,50.85588327006305]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
380,Southampton Airport,50.9524150,-1.3582663,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.35858,50.95378],[-1.35312,50.95321],[-1.35473,50.95092],[-1.35706,50.95092],[-1.36046,50.95154],[-1.36116,50.95239],[-1.36075,50.95268],[-1.36027,50.95388],[-1.35858,50.95378]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
382,bricket wood,51.7041779,-0.3719964,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.37234,51.71479],[-0.34564,51.70824],[-0.35669,51.70648],[-0.36196,51.70144],[-0.36599,51.69891],[-0.36871,51.69655],[-0.3692,51.69408],[-0.3707,51.69781],[-0.37667,51.69984],[-0.38281,51.70198],[-0.38434,51.70575],[-0.38344,51.70646],[-0.38401,51.70741],[-0.38545,51.71875],[-0.37234,51.71479]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
383,Radlett,51.6914579,-0.3282771,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.32208,51.71145],[-0.31468,51.7115],[-0.3092,51.70533],[-0.30249,51.69646],[-0.29544,51.68926],[-0.29544,51.68225],[-0.29714,51.67383],[-0.31936,51.67006],[-0.34184,51.66998],[-0.36662,51.67519],[-0.36854,51.68298],[-0.36778,51.69667],[-0.35535,51.70631],[-0.33992,51.70914],[-0.32208,51.71145]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
384,Ravensthorpe,52.3292179,-1.0458858,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.05349,52.32936],[-1.05274,52.32937],[-1.05204,52.32927],[-1.05007,52.32986],[-1.04699,52.33055],[-1.0451,52.33088],[-1.04073,52.33142],[-1.0371,52.33476],[-1.03686,52.33495],[-1.0367,52.33514],[-1.03649,52.33525],[-1.02987,52.33932],[-1.02695,52.33772],[-1.01087,52.33025],[-1.0109,52.32641],[-1.04765,52.30899],[-1.05743,52.31194],[-1.08035,52.31777],[-1.06154,52.32912],[-1.06066,52.32958],[-1.05995,52.32976],[-1.0566,52.32996],[-1.05559,52.32996],[-1.05459,52.32964],[-1.05349,52.32936]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
386,Great Yarmouth,52.5899295,1.6646505,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.74322,52.60145],[1.74127,52.59267],[1.74969,52.55532],[1.74163,52.55249],[1.74381,52.53578],[1.72777,52.53168],[1.70592,52.53235],[1.68454,52.52942],[1.66566,52.52646],[1.60112,52.52434],[1.59289,52.52698],[1.56683,52.53687],[1.47038,52.57952],[1.50067,52.66578],[1.51562,52.66504],[1.53323,52.66362],[1.70302,52.66069],[1.72927,52.66089],[1.74368,52.66182],[1.74897,52.66234],[1.74847,52.62301],[1.74322,52.60145]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
387,Gravesend,51.4273021,0.3678097,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.42581,51.45643],[0.41811,51.44863],[0.4133,51.43702],[0.41012,51.43033],[0.40902,51.42332],[0.40689,51.4165],[0.40649,51.41173],[0.40696,51.4025],[0.40663,51.40247],[0.40491,51.40253],[0.39873,51.40272],[0.39538,51.40277],[0.39067,51.40318],[0.38883,51.40335],[0.38627,51.40361],[0.38149,51.40385],[0.37997,51.40394],[0.37618,51.40412],[0.35484,51.40451],[0.34587,51.40447],[0.29296,51.40655],[0.28416,51.40694],[0.28881,51.42592],[0.27442,51.44938],[0.27359,51.46043],[0.28442,51.46272],[0.30505,51.46785],[0.32274,51.45748],[0.3291,51.45609],[0.35007,51.45267],[0.37043,51.45136],[0.39353,51.45283],[0.40926,51.45451],[0.42052,51.45556],[0.42581,51.45643]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
388,Braintree,51.8603194,0.5968135,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.44672,51.92041],[0.52969,51.92216],[0.594,51.92227],[0.64959,51.92301],[0.64554,51.90418],[0.64796,51.87243],[0.65309,51.85181],[0.65541,51.83914],[0.65429,51.83378],[0.65212,51.82655],[0.65223,51.82425],[0.62163,51.82592],[0.59423,51.82567],[0.57258,51.82942],[0.55291,51.83222],[0.53723,51.8346],[0.48661,51.83761],[0.44672,51.92041]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
389,Eastbourne,50.7970881,0.2510115,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.36085,50.81211],[0.3342,50.78385],[0.29638,50.7687],[0.28919,50.75914],[0.27238,50.75306],[0.26504,50.74176],[0.25815,50.73756],[0.24576,50.73444],[0.20686,50.73786],[0.20261,50.74102],[0.20042,50.75806],[0.19411,50.77477],[0.18974,50.78884],[0.18338,50.8007],[0.185,50.81241],[0.18476,50.82328],[0.20666,50.82936],[0.20944,50.83033],[0.2164,50.83266],[0.2256,50.83477],[0.24037,50.83784],[0.25422,50.83895],[0.27146,50.8389],[0.29767,50.83782],[0.31116,50.83819],[0.32954,50.83798],[0.34596,50.83702],[0.36085,50.81211]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
391,kings lynn,52.7429930,0.4007330,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.45575,52.74826],[0.45266,52.73204],[0.43825,52.7285],[0.42937,52.72756],[0.42142,52.72667],[0.41481,52.72616],[0.4087,52.72532],[0.40055,52.72509],[0.39376,52.72648],[0.38885,52.72725],[0.3831,52.72887],[0.37607,52.73134],[0.37349,52.73374],[0.37094,52.73733],[0.36884,52.74179],[0.36846,52.74626],[0.36991,52.75216],[0.37099,52.7567],[0.37266,52.75885],[0.37748,52.75952],[0.38096,52.76029],[0.38571,52.76105],[0.39081,52.76176],[0.39316,52.76223],[0.43359,52.76348],[0.44924,52.75685],[0.45026,52.75526],[0.45575,52.74826]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
395,Loughton,51.6566797,0.1104984,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.00928,51.66309],[0.03958,51.67656],[0.06851,51.68811],[0.09048,51.68556],[0.10353,51.68439],[0.11572,51.68322],[0.14835,51.67401],[0.14921,51.67359],[0.1503,51.67333],[0.15139,51.673],[0.15259,51.67142],[0.1543,51.66999],[0.15652,51.66687],[0.15867,51.66524],[0.15935,51.66328],[0.16124,51.66041],[0.16141,51.6572],[0.16157,51.65479],[0.16118,51.65053],[0.16101,51.64901],[0.15971,51.64579],[0.14622,51.63403],[0.09756,51.62307],[0.09513,51.62598],[0.0908,51.62762],[0.07992,51.63207],[0.06646,51.63375],[0.05112,51.63458],[0.04244,51.63497],[0.0353,51.63557],[0.03818,51.64681],[0.01892,51.65591],[0.00928,51.66309]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
396,Brentwood,51.6116970,0.3059475,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.36277000000001447,51.60600000000001],[0.3475159973144315,51.60848514385996],[0.338441804199201,51.608145128715385],[0.32304,51.60432],[0.3174311746216052,51.60400482368866],[0.30693,51.60289],[0.3032527735137869,51.60294426024164],[0.3015854310608024,51.60244729901832],[0.2956480118561089,51.60211026583009],[0.29068,51.60172],[0.2879939788818442,51.60155998380027],[0.28623,51.60167],[0.27967,51.60152],[0.27076,51.6023],[0.25864,51.60527],[0.25923,51.60536],[0.24956,51.62101],[0.24107,51.63595],[0.2831602185058779,51.649594406436535],[0.3822420141601768,51.64449060776921],[0.37482341146942044,51.63447124754271],[0.37016999675034246,51.61107108894442],[0.36277000000001447,51.60600000000001]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
398,"Vanners Road, Haverhill CB9 8NR",52.0778940,0.4512907,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.57136,52.09971],[0.57737,52.04489],[0.58381,52.01312],[0.5106,52.00839],[0.44551,52.0032],[0.37218,52.00477],[0.32185,52.00825],[0.30242,52.05145],[0.2435,52.1017],[0.35833,52.13335],[0.41069,52.13404],[0.45892,52.14276],[0.48986,52.14388],[0.53761,52.14486],[0.58535,52.13404],[0.57136,52.09971]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
399,Birmingham Airport,52.4527870,-1.7471643,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.7665992486572346,52.465038754907724],[-1.7578081891632125,52.46846673202398],[-1.749880468139664,52.46195345706866],[-1.7383585870361395,52.45896301595793],[-1.738348302612307,52.45872292405337],[-1.7275851533508368,52.45312059468792],[-1.723769988784789,52.447206641248336],[-1.728924131164562,52.44301842506848],[-1.7354850366211028,52.43817636071847],[-1.7404283845519997,52.44256331360199],[-1.7458008859252994,52.44569428927345],[-1.7529288747406113,52.44716160654658],[-1.7548835437393318,52.447646762654166],[-1.7571815354919584,52.448785808996675],[-1.7556875817871331,52.45090941076421],[-1.763444677124042,52.457781506035836],[-1.764678640136732,52.462168569294725],[-1.7665992486572346,52.465038754907724]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
400,Derby,52.9164394,-1.4718211,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.4297994604492104,52.95534644501515],[-1.4071464660644617,52.950541661054515],[-1.4148748364257724,52.932311419053846],[-1.4235348999023412,52.91417608467862],[-1.4002489526367246,52.89409459227009],[-1.423814100952141,52.902081860900935],[-1.4269588059997451,52.899160124943286],[-1.4287302200317242,52.895616848506506],[-1.4408013166808908,52.893108934532194],[-1.4539023815917962,52.89184369729135],[-1.4640805108261246,52.895678152919515],[-1.4723703649139486,52.89630214137057],[-1.4748738401794403,52.89775719756143],[-1.4790224838256982,52.89766422766975],[-1.485145233306897,52.900056465933275],[-1.4882066080475065,52.90197734112479],[-1.4919546282959084,52.90193086073083],[-1.4975911642456108,52.904333444933975],[-1.4997944726562507,52.906735895911424],[-1.505660211181632,52.91086751339996],[-1.5084999368286023,52.9140483237314],[-1.5077954901123025,52.916195004728145],[-1.5075290974426192,52.91796696684027],[-1.5083141307067738,52.91897553471672],[-1.5134927426147504,52.921547714777454],[-1.5549562780761739,52.92648700805169],[-1.5182129064941474,52.95581332615593],[-1.492590486755374,52.959522768828116],[-1.47497275833131,52.9614290711996],[-1.4597582891845695,52.95961286953518],[-1.4297994604492104,52.95534644501515]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
405,woodgreen london,51.5999964,-0.1036241,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.11561,51.61521],[-0.10929,51.61677],[-0.09648,51.61567],[-0.09493,51.61462],[-0.09239,51.61321],[-0.08707,51.61369],[-0.07534,51.61475],[-0.06477,51.61402],[-0.06851,51.59727],[-0.07249,51.58546],[-0.07244,51.57793],[-0.09925,51.57546],[-0.11119,51.57531],[-0.12825,51.57505],[-0.12803,51.58448],[-0.12664,51.58799],[-0.12542,51.59088],[-0.12401,51.59574],[-0.12348,51.59896],[-0.12443,51.61033],[-0.12117,51.61255],[-0.11854,51.61457],[-0.11561,51.61521]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
410,SHREWSBURY,52.6742850,-2.7371369,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-2.79981,52.87799],[-2.50011,52.87343],[-2.46157,52.82931],[-2.42432,52.81953],[-2.49306,52.72343],[-2.51604,52.68626],[-2.53216,52.64573],[-2.53749,52.61124],[-2.62522,52.5049],[-2.81954,52.49583],[-2.99939,52.49005],[-3.01129,52.49107],[-3.01377,52.57309],[-3.01645,52.60648],[-3.02875,52.71811],[-3.015220539550789,52.842110734748815],[-2.79981,52.87799]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
415,Lower stondon,52.0027448,-0.3139429,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.31086,52.0123],[-0.30988,52.0112],[-0.30602,52.00903],[-0.29767,52.00518],[-0.29201,52.00293],[-0.29637408332825466,51.99376485024852],[-0.30407195106505913,51.99297421165294],[-0.313279357147207,51.99331683524507],[-0.32364683998107546,51.99109221421895],[-0.33659098678589183,51.99733293352197],[-0.33236794708251916,52.001837656539244],[-0.3303504074096719,52.011836778036354],[-0.3281366455078194,52.01288734488771],[-0.31086,52.0123]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
416,STOCK on Trent,53.0118875,-2.0721184,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.98406,53.09273],[-1.90452,53.07719],[-1.83814,53.09295],[-1.77548,53.04472],[-1.80483,53.04435],[-1.78679,53.00598],[-1.78386,52.96758],[-1.81301,52.91635],[-1.8826913439941517,52.9148421980193],[-1.93143,52.89739],[-2.07762,52.88264],[-2.21519,52.85943],[-2.3096781799316313,52.8660557799879],[-2.2925955554199273,52.94412213207696],[-2.30357,53.00441],[-2.2688293701171736,53.04785832497176],[-2.2787206982421804,53.058674156547724],[-2.30338,53.08279],[-2.2735775024414107,53.086745779328574],[-2.261150793457025,53.092915220908566],[-2.25615,53.09841],[-2.21499,53.09831],[-2.09846,53.09697],[-1.98406,53.09273]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
418,Redhill,51.2370935,-0.1583219,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.10422,51.2707],[-0.0996,51.2634],[-0.08547,51.26242],[-0.08345,51.20514],[-0.14839,51.20471],[-0.16649,51.20451],[-0.19284,51.20436],[-0.21919,51.20377],[-0.2548733862304631,51.20308200188197],[-0.29014,51.27122],[-0.13605,51.27819],[-0.11915,51.27362],[-0.10422,51.2707]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
419,"Sidcup, london",51.4329109,0.0953213,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.16471,51.43927],[0.15722,51.42322],[0.1492,51.40299],[0.14369,51.38995],[0.16016,51.37271],[0.1011,51.38247],[0.08191,51.38659],[0.06341,51.39156],[0.06003,51.40621],[0.05371,51.418],[0.0454,51.42933],[0.04123,51.43636],[0.02283,51.4464],[0.04095,51.45178],[0.05997,51.45937],[0.06383,51.46067],[0.06688,51.46183],[0.06887,51.46254],[0.08525,51.46565],[0.10047,51.47009],[0.12595,51.47166],[0.16129,51.46702],[0.17433,51.46128],[0.16471,51.43927]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
420,chinnor OX29,51.7770595,-0.9545659,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.86726,51.74668],[-0.84736,51.74156],[-0.83033,51.73826],[-0.80129,51.72586],[-0.77115,51.72036],[-0.7975,51.70201],[-0.89496,51.67993],[-0.92382,51.67233],[-0.96046,51.66617],[-0.99115,51.69378],[-1.061,51.75389],[-1.11653,51.78122],[-1.18614,51.82647],[-1.14586,51.83612],[-1.10283,51.8373],[-1.03052,51.87187],[-1.00629,51.87784],[-0.98138,51.8749],[-0.93072,51.86985],[-0.92812,51.85292],[-0.92546,51.83239],[-0.90032,51.7936],[-0.86726,51.74668]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
421,winchester,51.0633656,-1.3292269,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-1.43864,51.0516],[-1.46439,51.1013],[-1.39093,51.12057],[-1.34055,51.13739],[-1.32137,51.14311],[-1.31666,51.14018],[-1.3044,51.12561],[-1.29154,51.1081],[-1.27318,51.0829],[-1.26214,51.07034],[-1.24324,51.04441],[-1.2264,51.02236],[-1.25585,51.01475],[-1.27332,51.01181],[-1.3199,51.0025],[-1.33696,50.99794],[-1.361720190429696,51.00506399666516],[-1.4136401586914005,51.01016222463821],[-1.42048,51.01385],[-1.43864,51.0516]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
424,Ipswich,52.0627466,1.1573843,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[1.1331113769531287,52.09343283561558],[1.1491098742675776,52.089046681767904],[1.1764380224609328,52.089406683019774],[1.2639142276001047,52.069994563148015],[1.2657769725036694,52.06338906000313],[1.2612024157714918,52.054856229105106],[1.241882365722664,52.02379200892947],[1.170969926757821,52.01762498661492],[1.0783604138183778,52.02410527115564],[1.068815864257795,52.03824008951672],[1.0796934619140464,52.05934638019781],[1.0821660437011626,52.07325669188551],[1.1124014352416989,52.08926658676216],[1.1195377552795627,52.09269447558232],[1.1331113769531287,52.09343283561558]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
425,Colchester,51.8876533,0.8711738,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[0.8477585717773461,51.92606923183697],[0.8617668676758061,51.93503240884578],[0.8929413012695386,51.93849094961883],[0.9449831427001998,51.929101180488395],[0.9575567089843862,51.87475428904153],[0.9363632592773552,51.86272097416509],[0.921696550292963,51.85449527194831],[0.9110412799072254,51.851790345894976],[0.9006435015868774,51.85412193373174],[0.8771871936034881,51.85989792615824],[0.8498868899536038,51.8667044497701],[0.8415061083984643,51.86886844628045],[0.8143774661255332,51.87327578347105],[0.8182337023926012,51.88298106840199],[0.8076642382812693,51.8902828660972],[0.8035892602538963,51.90615479462862],[0.8227578417968662,51.915364907037166],[0.8477585717773461,51.92606923183697]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
426,"Breachwood Green, Hitchin",51.8830711,-0.3046968,NULL,active,"{""polygon"":{""type"":""Polygon"",""coordinates"":[[[-0.32499,51.89973],[-0.30677,51.89864],[-0.29973,51.89481],[-0.29038,51.88974],[-0.2776,51.88183],[-0.27343,51.87868],[-0.27146,51.87635],[-0.26958,51.87416],[-0.27167,51.87185],[-0.27736,51.87121],[-0.28624,51.8705],[-0.29262,51.87066],[-0.3049,51.87176],[-0.32075,51.87431],[-0.34922,51.87744],[-0.35123,51.88639],[-0.34691,51.89438],[-0.3403,51.89706],[-0.3341,51.89885],[-0.32499,51.89973]]]}}",2026-02-11 13:23:21,2026-02-11 13:23:21
